,계약년,주소,단지명,전용면적(㎡),면적라벨,거래금액(만원),m2당금액(만원)
5440,2017,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,84,3.0,37658,445
5441,2017,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,101,3.0,41250,404
5442,2017,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,121,3.0,44916,369
5443,2017,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,129,3.0,47263,363
5444,2017,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,146,3.0,52365,356
5445,2017,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,173,3.0,63017,362
5446,2017,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,202,3.0,84900,419
5447,2017,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,236,3.0,99911,421
5448,2017,경기도 덕이동 1540,하이파크시티일산아이파크5단지,84,3.0,39837,468
5449,2017,경기도 덕이동 1540,하이파크시티일산아이파크5단지,124,3.0,48190,385
5450,2017,경기도 덕이동 1540,하이파크시티일산아이파크5단지,127,3.0,46550,363
5451,2017,경기도 덕이동 1540,하이파크시티일산아이파크5단지,146,3.0,55000,375
5452,2017,경기도 덕이동 1540,하이파크시티일산아이파크5단지,175,3.0,59493,338
5453,2017,경기도 덕이동 277-10,철산,36,1.0,12888,355
5454,2017,경기도 덕이동 277-10,철산,37,1.0,13050,350
5455,2017,경기도 덕이동 277-10,철산,43,1.0,15980,368
5456,2017,경기도 덕이동 382-13,동양라파크,129,3.0,32572,250
5457,2017,경기도 덕이동 676-1,동문굿모닝힐3,84,3.0,22136,262
5458,2017,경기도 도내동 1006,원흥호반베르디움더퍼스트5단지,84,3.0,45400,534
5459,2017,경기도 도내동 1011,도래울센트럴파크(CentralPark),59,1.0,34790,580
5460,2017,경기도 도내동 1011,도래울센트럴파크(CentralPark),74,2.0,38000,506
5461,2017,경기도 도내동 1011,도래울센트럴파크(CentralPark),84,3.0,42900,504
5462,2017,경기도 도내동 1103,도래울파크뷰,74,2.0,38288,510
5463,2017,경기도 도내동 1103,도래울파크뷰,84,3.0,41303,486
5464,2017,경기도 도내동 983,도래울센트럴더포레,74,2.0,38993,519
5465,2017,경기도 도내동 983,도래울센트럴더포레,84,3.0,40916,481
5466,2017,경기도 동산동 344,동산마을호반베르디움,84,3.0,50142,589
5467,2017,경기도 동산동 365,동산마을22단지호반베르디움,84,3.0,54490,640
5468,2017,경기도 마두동 717,백마마을(쌍용),50,1.0,25384,505
5469,2017,경기도 마두동 717,백마마을(쌍용),70,2.0,35037,496
5470,2017,경기도 마두동 717,백마마을(쌍용),84,3.0,40071,471
5471,2017,경기도 마두동 717,백마마을(쌍용),101,3.0,42812,420
5472,2017,경기도 마두동 717,백마마을(쌍용),134,3.0,48971,362
5473,2017,경기도 마두동 717,백마마을(한성),50,1.0,25386,505
5474,2017,경기도 마두동 717,백마마을(한성),70,2.0,34794,493
5475,2017,경기도 마두동 717,백마마을(한성),84,3.0,39616,466
5476,2017,경기도 마두동 717,백마마을(한성),101,3.0,45060,442
5477,2017,경기도 마두동 717,백마마을(한성),134,3.0,50316,372
5478,2017,경기도 마두동 719,백마마을(벽산),59,1.0,29314,488
5479,2017,경기도 마두동 719,백마마을(벽산),84,3.0,39376,463
5480,2017,경기도 마두동 719,백마마을(벽산),101,3.0,45521,446
5481,2017,경기도 마두동 719,백마마을(벽산),134,3.0,52292,386
5482,2017,경기도 마두동 732,백마마을(금호),41,1.0,21838,521
5483,2017,경기도 마두동 732,백마마을(금호),83,2.0,39976,476
5484,2017,경기도 마두동 732,백마마을(한양),41,1.0,19487,473
5485,2017,경기도 마두동 732,백마마을(한양),84,3.0,38996,458
5486,2017,경기도 마두동 734,백마마을(청구),101,3.0,44975,444
5487,2017,경기도 마두동 734,백마마을(청구),134,3.0,51416,380
5488,2017,경기도 마두동 734,백마마을(한양4),101,3.0,43355,425
5489,2017,경기도 마두동 734,백마마을(한양4),134,3.0,47533,351
5490,2017,경기도 마두동 739,백마마을(극동),101,3.0,43980,431
5491,2017,경기도 마두동 739,백마마을(극동),114,3.0,49950,434
5492,2017,경기도 마두동 739,백마마을(극동),132,3.0,58270,438
5493,2017,경기도 마두동 739,백마마을(삼환),101,3.0,46300,454
5494,2017,경기도 마두동 739,백마마을(삼환),114,3.0,50057,435
5495,2017,경기도 마두동 739,백마마을(삼환),132,3.0,53750,404
5496,2017,경기도 마두동 755,백마마을(삼성),101,3.0,48971,480
5497,2017,경기도 마두동 755,백마마을(삼성),133,3.0,57634,431
5498,2017,경기도 마두동 757,강촌마을(동아),84,3.0,42718,502
5499,2017,경기도 마두동 757,강촌마을(동아),154,3.0,62244,403
5500,2017,경기도 마두동 783,강촌마을(한신),94,3.0,45233,480
5501,2017,경기도 마두동 783,강촌마을(한신),134,3.0,57411,425
5502,2017,경기도 마두동 783,강촌마을(한신),173,3.0,60325,347
5503,2017,경기도 마두동 787,강촌마을(미도파),134,3.0,57250,425
5504,2017,경기도 마두동 787,강촌마을(미도파),165,3.0,58665,353
5505,2017,경기도 마두동 787,강촌마을(영남),134,3.0,53838,399
5506,2017,경기도 마두동 787,강촌마을(영남),165,3.0,57512,346
5507,2017,경기도 마두동 787,강촌마을(진흥),101,3.0,47212,462
5508,2017,경기도 마두동 787,강촌마을(진흥),134,3.0,56054,415
5509,2017,경기도 마두동 789,강촌마을(라이프),36,1.0,21420,585
5510,2017,경기도 마두동 789,강촌마을(라이프),47,1.0,28507,598
5511,2017,경기도 마두동 789,강촌마을(라이프),49,1.0,27542,559
5512,2017,경기도 마두동 789,강촌마을(라이프),84,3.0,44150,519
5513,2017,경기도 마두동 794,강촌마을(우방),84,3.0,44864,527
5514,2017,경기도 마두동 794,강촌마을(우방),134,3.0,58536,433
5515,2017,경기도 마두동 794,강촌마을(우방),164,3.0,75166,456
5516,2017,경기도 마두동 794,강촌마을(우방),189,3.0,87750,461
5517,2017,경기도 마두동 796,강촌마을(선경),101,3.0,52600,516
5518,2017,경기도 마두동 796,강촌마을(선경),134,3.0,58957,437
5519,2017,경기도 마두동 796,강촌마을(코오롱),101,3.0,51625,505
5520,2017,경기도 마두동 796,강촌마을(코오롱),123,3.0,57874,467
5521,2017,경기도 마두동 796,강촌마을(코오롱),134,3.0,54575,404
5522,2017,경기도 마두동 806,강촌마을(한양6),35,1.0,18862,536
5523,2017,경기도 백석동 1135,백송마을(대우),58,1.0,24157,411
5524,2017,경기도 백석동 1135,백송마을(대우),69,2.0,30818,444
5525,2017,경기도 백석동 1135,백송마을(대우),84,3.0,34925,411
5526,2017,경기도 백석동 1135,백송마을(벽산),58,1.0,22185,378
5527,2017,경기도 백석동 1135,백송마을(벽산),69,2.0,30366,437
5528,2017,경기도 백석동 1135,백송마을(벽산),84,3.0,34320,404
5529,2017,경기도 백석동 1136,백송마을(임광),59,1.0,23358,393
5530,2017,경기도 백석동 1136,백송마을(임광),66,2.0,28990,435
5531,2017,경기도 백석동 1136,백송마을(임광),84,3.0,32109,380
5532,2017,경기도 백석동 1139,백송마을(선경),51,1.0,23200,454
5533,2017,경기도 백석동 1139,백송마을(선경),71,2.0,30000,420
5534,2017,경기도 백석동 1139,백송마을(선경),84,3.0,35033,413
5535,2017,경기도 백석동 1139,백송마을(코오롱),51,1.0,21810,426
5536,2017,경기도 백석동 1139,백송마을(코오롱),71,2.0,30688,429
5537,2017,경기도 백석동 1139,백송마을(코오롱),84,3.0,35033,413
5538,2017,경기도 백석동 1140,백송마을(두산),59,1.0,24922,416
5539,2017,경기도 백석동 1140,백송마을(두산),71,2.0,31790,445
5540,2017,경기도 백석동 1140,백송마을(두산),84,3.0,36528,429
5541,2017,경기도 백석동 1183,백송마을(우성),37,1.0,17505,462
5542,2017,경기도 백석동 1183,백송마을(우성),39,1.0,18635,465
5543,2017,경기도 백석동 1183,백송마을(우성),50,1.0,20500,407
5544,2017,경기도 백석동 1183,백송마을(우성),52,1.0,23413,442
5545,2017,경기도 백석동 1183,백송마을(한신),37,1.0,18256,482
5546,2017,경기도 백석동 1183,백송마을(한신),39,1.0,18516,463
5547,2017,경기도 백석동 1183,백송마을(한신),50,1.0,22650,452
5548,2017,경기도 백석동 1183,백송마을(한신),52,1.0,23281,439
5549,2017,경기도 백석동 1186,백송마을(대림),48,1.0,21221,433
5550,2017,경기도 백석동 1186,백송마을(대림),58,1.0,28571,485
5551,2017,경기도 백석동 1187,백송마을(삼부),84,3.0,33663,395
5552,2017,경기도 백석동 1190,백송마을(삼호),59,1.0,27357,456
5553,2017,경기도 백석동 1190,백송마을(삼호),84,3.0,33705,397
5554,2017,경기도 백석동 1190,백송마을(풍림),59,1.0,28450,474
5555,2017,경기도 백석동 1190,백송마을(풍림),84,3.0,35891,422
5556,2017,경기도 백석동 1194,흰돌마을(금호),51,1.0,24212,467
5557,2017,경기도 백석동 1194,흰돌마을(금호),59,1.0,26691,447
5558,2017,경기도 백석동 1237,일산요진와이시티,59,1.0,44476,741
5559,2017,경기도 백석동 1237,일산요진와이시티,84,3.0,55991,662
5560,2017,경기도 백석동 1237,일산요진와이시티,90,3.0,62000,685
5561,2017,경기도 백석동 1237,일산요진와이시티,103,3.0,66919,645
5562,2017,경기도 백석동 1237,일산요진와이시티,127,3.0,82741,646
5563,2017,경기도 백석동 1237,일산요진와이시티,156,3.0,135864,866
5564,2017,경기도 백석동 1237,일산요진와이시티,163,3.0,150000,918
5565,2017,경기도 백석동 1344,흰돌마을(서안),59,1.0,30512,508
5566,2017,경기도 백석동 1344,흰돌마을(서안),73,2.0,34000,464
5567,2017,경기도 백석동 1344,흰돌마을(서안),84,3.0,39383,463
5568,2017,경기도 백석동 1349,흰돌마을(국제),49,1.0,29700,599
5569,2017,경기도 백석동 1349,흰돌마을(국제),69,2.0,36450,527
5570,2017,경기도 백석동 1349,흰돌마을(국제),84,3.0,38341,452
5571,2017,경기도 백석동 1349,흰돌마을(한진),49,1.0,28376,572
5572,2017,경기도 백석동 1349,흰돌마을(한진),69,2.0,33575,485
5573,2017,경기도 백석동 1349,흰돌마을(한진),84,3.0,39976,471
5574,2017,경기도 백석동 1351,흰돌마을(청구),59,1.0,26706,449
5575,2017,경기도 백석동 1351,흰돌마을(청구),69,2.0,30621,439
5576,2017,경기도 사리현동 186,동문1단지,84,3.0,22185,261
5577,2017,경기도 사리현동 187,동문2단지,72,2.0,19733,272
5578,2017,경기도 사리현동 187,동문2단지,84,3.0,22672,267
5579,2017,경기도 사리현동 189,동문3단지,84,3.0,23543,277
5580,2017,경기도 사리현동 466-1,현대그린,38,1.0,6634,171
5581,2017,경기도 삼송동 306,고양삼송동원로얄듀크,84,3.0,50518,594
5582,2017,경기도 삼송동 306,고양삼송동원로얄듀크,110,3.0,56666,510
5583,2017,경기도 삼송동 306,고양삼송동원로얄듀크,116,3.0,66500,570
5584,2017,경기도 삼송동 311,삼송2차아이파크,74,2.0,53693,715
5585,2017,경기도 삼송동 311,삼송2차아이파크,84,3.0,61631,726
5586,2017,경기도 삼송동 331,삼송스타클래스,84,3.0,51978,611
5587,2017,경기도 삼송동 331,삼송스타클래스,101,3.0,59950,590
5588,2017,경기도 성사동 404-28,"미미아파트(가,나,다동)",51,1.0,16200,317
5589,2017,경기도 성사동 404-28,"미미아파트(가,나,다동)",56,1.0,16350,291
5590,2017,경기도 성사동 404-28,"미미아파트(가,나,다동)",58,1.0,18800,319
5591,2017,경기도 성사동 404-28,"미미아파트(가,나,다동)",77,2.0,22500,289
5592,2017,경기도 성사동 404-7,"미도아파트5차(3동,5동)",43,1.0,13071,299
5593,2017,경기도 성사동 404-7,"미도아파트5차(3동,5동)",49,1.0,14787,295
5594,2017,경기도 성사동 404-8,"미도아파트5차(1동,2동)",42,1.0,13175,313
5595,2017,경기도 성사동 404-8,"미도아파트5차(1동,2동)",43,1.0,13462,308
5596,2017,경기도 성사동 404-8,"미도아파트5차(1동,2동)",47,1.0,15000,315
5597,2017,경기도 성사동 405-8,수정(405-8),51,1.0,15525,303
5598,2017,경기도 성사동 405-8,수정(405-8),54,1.0,16150,297
5599,2017,경기도 성사동 407-9,동원(407-9),49,1.0,15583,315
5600,2017,경기도 성사동 415,개나리,40,1.0,13007,322
5601,2017,경기도 성사동 415,개나리,42,1.0,14500,338
5602,2017,경기도 성사동 415,개나리,45,1.0,14650,322
5603,2017,경기도 성사동 415,개나리,47,1.0,15450,321
5604,2017,경기도 성사동 415,개나리,48,1.0,14750,304
5605,2017,경기도 성사동 422-2,미도(422-2),42,1.0,12725,302
5606,2017,경기도 성사동 422-2,미도(422-2),46,1.0,15375,333
5607,2017,경기도 성사동 422-2,미도(422-2),61,2.0,17266,279
5608,2017,경기도 성사동 422-3,미도(422-3),42,1.0,13210,313
5609,2017,경기도 성사동 422-3,미도(422-3),49,1.0,15257,309
5610,2017,경기도 성사동 488-56,임창(488-56),43,1.0,13575,315
5611,2017,경기도 성사동 488-56,임창(488-56),46,1.0,11800,255
5612,2017,경기도 성사동 488-56,임창(488-56),49,1.0,13500,270
5613,2017,경기도 성사동 488-56,임창(488-56),54,1.0,15850,289
5614,2017,경기도 성사동 488-81,임창(488-81),83,2.0,24000,287
5615,2017,경기도 성사동 493,세현,57,1.0,16200,281
5616,2017,경기도 성사동 493,세현,59,1.0,17600,296
5617,2017,경기도 성사동 493,세현,64,2.0,15500,241
5618,2017,경기도 성사동 493,세현,65,2.0,17150,261
5619,2017,경기도 성사동 494-5,삼화그린아파트(B동),34,1.0,12700,363
5620,2017,경기도 성사동 494-5,삼화그린아파트(B동),40,1.0,11000,274
5621,2017,경기도 성사동 494-5,삼화그린아파트(B동),42,1.0,13000,306
5622,2017,경기도 성사동 494-5,삼화그린아파트(B동),48,1.0,14850,304
5623,2017,경기도 성사동 494-5,삼화그린아파트(B동),52,1.0,13400,257
5624,2017,경기도 성사동 494-5,삼화그린아파트(B동),53,1.0,13400,251
5625,2017,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",37,1.0,10121,266
5626,2017,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",42,1.0,12625,293
5627,2017,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",56,1.0,14112,248
5628,2017,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",59,1.0,15350,255
5629,2017,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",66,2.0,14400,216
5630,2017,경기도 성사동 501-2,명지캐럿86,84,3.0,27225,320
5631,2017,경기도 성사동 501-2,명지캐럿86,98,3.0,30500,309
5632,2017,경기도 성사동 501-2,명지캐럿86,118,3.0,32550,273
5633,2017,경기도 성사동 705-15,서안,44,1.0,11644,259
5634,2017,경기도 성사동 706-10,상목,56,1.0,21500,381
5635,2017,경기도 성사동 707-9,성사동세띠앙주상복합,84,3.0,26966,318
5636,2017,경기도 성사동 719,신원당(동문),63,2.0,24938,392
5637,2017,경기도 성사동 719,신원당(동문),84,3.0,30000,355
5638,2017,경기도 성사동 723,신원당(태영)2,39,1.0,17475,437
5639,2017,경기도 성사동 723,신원당(태영)2,59,1.0,22587,382
5640,2017,경기도 성사동 724,신원당(동신2),57,1.0,19993,350
5641,2017,경기도 성사동 724,신원당(동신2),75,2.0,25800,342
5642,2017,경기도 성사동 724,신원당(동신2),84,3.0,29500,348
5643,2017,경기도 성사동 725,신원당마을,32,1.0,15396,469
5644,2017,경기도 성사동 725,신원당마을,49,1.0,19572,394
5645,2017,경기도 성사동 725,신원당마을,59,1.0,22875,384
5646,2017,경기도 성사동 726,신원당(삼보),84,3.0,30910,364
5647,2017,경기도 성사동 726,신원당(삼보),114,3.0,33275,290
5648,2017,경기도 성사동 727,신원당(동신1),101,3.0,32085,315
5649,2017,경기도 성사동 727,신원당(동신1),134,3.0,33971,251
5650,2017,경기도 성사동 727,신원당(동신1),145,3.0,36320,248
5651,2017,경기도 성사동 730,신원당(대명),58,1.0,22882,389
5652,2017,경기도 성사동 730,신원당(대명),83,2.0,28120,337
5653,2017,경기도 성사동 731,신원당(태영),54,1.0,20201,367
5654,2017,경기도 성사동 731,신원당(태영),84,3.0,29487,346
5655,2017,경기도 성사동 860,삼성래미안,59,1.0,32139,535
5656,2017,경기도 성사동 860,삼성래미안,84,3.0,39301,461
5657,2017,경기도 성사동 860,삼성래미안,117,3.0,45687,388
5658,2017,경기도 성사동 860,삼성래미안,132,3.0,47780,360
5659,2017,경기도 성사동 860,삼성래미안,151,3.0,52020,343
5660,2017,경기도 성사동 869,원당대림e-편한세상,59,1.0,32341,541
5661,2017,경기도 성사동 869,원당대림e-편한세상,84,3.0,37740,444
5662,2017,경기도 성사동 869,원당대림e-편한세상,112,3.0,42581,378
5663,2017,경기도 성사동 869,원당대림e-편한세상,125,3.0,44340,353
5664,2017,경기도 성사동 869,원당대림e-편한세상,141,3.0,47133,332
5665,2017,경기도 성석동 1077,청원네이처빌,59,1.0,16639,277
5666,2017,경기도 성석동 1077,청원네이처빌,79,2.0,22540,281
5667,2017,경기도 식사동 1474,SKVIEW,84,3.0,31260,370
5668,2017,경기도 식사동 1474,SKVIEW,121,3.0,35800,294
5669,2017,경기도 식사동 1487,위시티일산자이1단지,84,3.0,43111,507
5670,2017,경기도 식사동 1487,위시티일산자이1단지,133,3.0,57212,427
5671,2017,경기도 식사동 1487,위시티일산자이1단지,134,3.0,55275,409
5672,2017,경기도 식사동 1487,위시티일산자이1단지,137,3.0,56955,414
5673,2017,경기도 식사동 1487,위시티일산자이1단지,162,3.0,63950,392
5674,2017,경기도 식사동 1498,위시티일산자이2단지,108,3.0,54520,503
5675,2017,경기도 식사동 1498,위시티일산자이2단지,115,3.0,50603,436
5676,2017,경기도 식사동 1498,위시티일산자이2단지,123,3.0,53260,431
