,도로명,아파트이름,전용면적,평균 거래금액,거래연도,위도,경도
2355,경기도 일산동 1057,후곡마을(동신),101,33800,2014,37.6789513,126.7618778
2356,경기도 일산동 1057,후곡마을(동신),116,40950,2014,37.6789513,126.7618778
2357,경기도 일산동 1057,후곡마을(동신),134,41840,2014,37.6789513,126.7618778
2358,경기도 일산동 1057,후곡마을(동신),164,51000,2014,37.6789513,126.7618778
2359,경기도 일산동 1058,후곡마을(럭키),49,16935,2014,37.6777381,126.7644343
2360,경기도 일산동 1058,후곡마을(럭키),72,28230,2014,37.6777381,126.7644343
2361,경기도 일산동 1058,후곡마을(럭키),84,38192,2014,37.6777381,126.7644343
2362,경기도 일산동 1058,후곡마을(롯데),51,17641,2014,37.6777381,126.7644343
2363,경기도 일산동 1058,후곡마을(롯데),70,28276,2014,37.6777381,126.7644343
2364,경기도 일산동 1058,후곡마을(롯데),84,36208,2014,37.6777381,126.7644343
2365,경기도 일산동 1066,후곡마을(금호),41,14072,2014,37.6798558,126.7658991
2366,경기도 일산동 1066,후곡마을(금호),83,31961,2014,37.6798558,126.7658991
2367,경기도 일산동 1066,후곡마을(한양),41,13675,2014,37.6798558,126.7658991
2368,경기도 일산동 1066,후곡마을(한양),84,31946,2014,37.6798558,126.7658991
2369,경기도 일산동 1069,후곡마을(현대3),101,37073,2014,37.6812790,126.7671605
2370,경기도 일산동 1069,후곡마을(현대3),133,44260,2014,37.6812790,126.7671605
2371,경기도 일산동 1069,후곡마을(현대3),170,46000,2014,37.6812790,126.7671605
2372,경기도 일산동 1074,후곡마을(동아10),101,38925,2014,37.6801026,126.7698538
2373,경기도 일산동 1074,후곡마을(동아10),130,43933,2014,37.6801026,126.7698538
2374,경기도 일산동 1074,후곡마을(동아10),158,40900,2014,37.6801026,126.7698538
2375,경기도 일산동 1074,후곡마을(서안),101,38775,2014,37.6801026,126.7698538
2376,경기도 일산동 1074,후곡마을(서안),130,41700,2014,37.6801026,126.7698538
2377,경기도 일산동 1074,후곡마을(서안),158,43000,2014,37.6801026,126.7698538
